date,state,death,deathIncrease,hospitalized,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease
10/14/20,KS,838,67,3309,70,510672,6453,69155,1293
10/14/20,KY,1276,7,6479,220,1530828,9903,83013,1322
10/14/20,LA,5695,16,0,0,2343514,5996,176209,880
10/14/20,MA,9647,17,12933,34,2318868,12539,140992,580
10/14/20,MD,4022,10,16215,65,1627736,8770,132918,575
10/14/20,ME,143,0,463,0,514586,6088,5816,36
10/14/20,MI,7268,13,0,0,3974957,28260,154455,1593
10/14/20,MN,2180,-24,8585,85,1497468,11181,115943,1369
10/14/20,MO,2420,-2,0,0,1203482,-99955,148679,4449
10/14/20,MS,3140,25,6237,0,704655,0,106817,876
10/14/20,MT,225,8,920,9,394369,4329,20210,599
10/14/20,NC,3856,40,0,0,3230828,20726,236407,1926
10/14/20,ND,370,8,1159,33,234286,786,28826,663
10/14/20,NE,527,5,2555,12,465868,3214,53543,704
10/14/20,NH,458,2,760,2,292652,3726,9349,70
10/14/20,NJ,16191,9,23977,0,3820844,63344,222748,1141
10/14/20,NM,921,3,3789,31,984739,7132,34290,577
10/14/20,NV,1691,17,0,0,660104,3262,87314,479
10/14/20,NY,25605,7,89995,0,11864240,110512,477940,1232
10/14/20,OH,5033,16,16716,151,3552987,25872,173665,2039
10/14/20,OK,1132,13,7529,264,1283054,10831,102615,1122
10/14/20,OR,605,6,2817,13,713497,5709,37780,313
10/14/20,PA,8411,27,0,0,2074729,14636,175922,1276
10/14/20,RI,1147,8,2984,23,355899,2165,27164,204
10/14/20,SC,3593,17,9735,81,1366756,14158,159809,926
10/14/20,SD,291,3,1963,52,192106,1043,30215,876
10/14/20,TN,2828,31,9371,62,3023283,16488,220538,1709
10/14/20,TX,16717,95,0,0,6537039,71253,805082,4826
10/14/20,UT,527,5,4460,77,828058,6753,88963,1144
10/14/20,VA,3381,9,11628,30,2152330,11125,161610,805
10/14/20,VT,58,0,0,0,171534,652,1894,3
10/14/20,WA,2211,0,7874,0,2029133,0,98135,867
10/14/20,WI,1547,29,8754,153,1568389,11435,167082,3323
10/14/20,WV,391,4,0,0,630647,4536,18818,263
10/14/20,WY,57,0,352,9,102849,-3030,8177,213
10/13/20,AK,60,0,355,3,504730,8706,10059,156
10/13/20,AL,2665,0,18440,261,1074124,5737,167193,1117
10/13/20,AR,1611,25,6069,109,1073314,7118,94167,680
10/13/20,AZ,5767,8,20312,55,1359347,6286,226734,684
10/13/20,CA,16581,9,0,0,15481311,139998,852406,2378
10/13/20,CO,2153,37,8003,88,957890,8218,80085,1048
10/13/20,CT,4533,1,11845,0,1848651,13084,61697,320
10/13/20,DC,637,0,0,0,427013,4216,16068,46
10/13/20,DE,659,3,0,0,293358,1366,22394,105
10/13/20,FL,15722,123,46753,212,4854675,23416,729591,2657
10/13/20,GA,7454,25,29762,106,2847244,11429,333304,993
10/13/20,HI,169,0,939,4,0,0,13712,42
10/13/20,IA,1485,13,0,0,728531,2200,96338,529
10/13/20,ID,510,3,2058,17,294340,1783,48663,597
10/13/20,IL,9272,29,0,0,6086511,53142,327781,2851
10/13/20,IN,3822,27,14115,131,1365819,6522,138104,1549
10/13/20,KS,771,0,3239,0,504219,0,67862,0
10/13/20,KY,1269,14,6259,138,1520925,25439,81691,761
10/13/20,LA,5679,10,0,0,2337518,19900,175329,682
10/13/20,MA,9630,13,12899,17,2306329,13112,140412,749
10/13/20,MD,4012,9,16150,43,1618966,8392,132343,482
10/13/20,ME,143,0,463,0,508498,23112,5780,28
10/13/20,MI,7255,30,0,0,3946697,36996,152862,1466
10/13/20,MN,2204,7,8500,79,1486287,9974,114574,1135
10/13/20,MO,2422,0,0,0,1303437,0,144230,0
10/13/20,MS,3115,14,6237,0,704655,0,105941,713
10/13/20,MT,217,5,911,7,390040,8707,19611,486
10/13/20,NC,3816,43,0,0,3210102,25035,234481,1734
10/13/20,ND,362,12,1126,27,233500,898,28163,490
10/13/20,NE,522,3,2543,17,462654,3098,52839,457
10/13/20,NH,456,0,758,6,288926,4181,9279,136
10/13/20,NJ,16182,7,23977,71,3757500,0,221607,1145
10/13/20,NM,918,3,3758,23,977607,8063,33713,351
10/13/20,NV,1674,10,0,0,656842,2022,86835,487
10/13/20,NY,25598,11,89995,0,11753728,97677,476708,1393
10/13/20,OH,5017,12,16565,123,3527115,35370,171626,1447
10/13/20,OK,1119,15,7265,-19,1272223,31705,101493,1309
10/13/20,OR,599,0,2804,63,707788,3817,37467,205
10/13/20,PA,8384,16,0,0,2060093,15387,174646,1342
10/13/20,RI,1139,2,2961,0,353734,1465,26960,129
10/13/20,SC,3576,17,9654,54,1352598,12836,158883,828
10/13/20,SD,288,0,1911,25,191063,744,29339,414
10/13/20,TN,2797,23,9309,61,3006795,12757,218829,1147
10/13/20,TX,16622,64,0,0,6465786,69139,800256,5130
10/13/20,UT,522,0,4383,52,821305,7140,87819,987
10/13/20,VA,3372,11,11598,45,2141205,19684,160805,1235
10/13/20,VT,58,0,0,0,170882,693,1891,11
10/13/20,WA,2211,21,7874,88,2029133,60730,97268,253
10/13/20,WI,1518,34,8601,147,1556954,11262,163759,3428
10/13/20,WV,387,2,0,0,626111,4958,18555,274
10/13/20,WY,57,3,343,5,105879,2703,7964,162
10/12/20,AK,60,0,352,7,496024,2739,9903,191
10/12/20,AL,2665,1,18179,0,1068387,3970,166076,734
10/12/20,AR,1586,17,5960,50,1066196,7844,93487,654
10/12/20,AZ,5759,0,20257,4,1353061,7567,226050,475
10/12/20,CA,16572,8,0,0,15341313,140888,850028,3449
10/12/20,CO,2116,3,7915,22,949672,5569,79037,576
10/12/20,CT,4532,2,11845,0,1835567,99066,61377,1339
10/12/20,DC,637,0,0,0,422797,2614,16022,38
10/12/20,DE,656,2,0,0,291992,3552,22289,159
10/12/20,FL,15599,47,46541,91,4831259,15219,726934,1519
10/12/20,GA,7429,13,29656,21,2835815,16185,332311,902
10/12/20,HI,169,1,935,6,0,0,13670,101
10/12/20,IA,1472,12,0,0,726331,2217,95809,463
10/12/20,ID,507,0,2041,10,292557,1488,48066,365
10/12/20,IL,9243,13,0,0,6033369,44837,324930,2742
10/12/20,IN,3795,6,13984,124,1359297,8096,136555,1574
10/12/20,KS,771,8,3239,54,504219,9837,67862,2055
10/12/20,KY,1255,3,6121,27,1495486,27753,80930,638
10/12/20,LA,5669,14,0,0,2317618,3337,174647,60
10/12/20,MA,9617,13,12882,11,2293217,18036,139663,760
10/12/20,MD,4003,4,16107,49,1610574,10087,131861,504
10/12/20,ME,143,0,463,0,485386,0,5752,29
10/12/20,MI,7225,6,0,0,3909701,48856,151396,1932
10/12/20,MN,2197,3,8421,67,1476313,9857,113439,1171
10/12/20,MO,2422,0,0,0,1303437,0,144230,0
10/12/20,MS,3101,0,6237,184,704655,0,105228,296
10/12/20,MT,212,2,904,12,381333,9777,19125,423
10/12/20,NC,3773,3,0,0,3185067,28288,232747,1276
10/12/20,ND,350,7,1099,23,232602,831,27673,473
10/12/20,NE,519,0,2526,0,459556,2522,52382,495
10/12/20,NH,456,1,752,2,284745,1096,9143,51
10/12/20,NJ,16175,1,23906,12,3757500,56356,220462,553
10/12/20,NM,915,4,3735,25,969544,5154,33362,379
10/12/20,NV,1664,3,0,0,654820,2295,86348,569
10/12/20,NY,25587,13,89995,0,11656051,90764,475315,1029
10/12/20,OH,5005,6,16442,43,3491745,37173,170179,1430
10/12/20,OK,1104,6,7284,46,1240518,0,100184,797
10/12/20,OR,599,0,2741,0,703971,4308,37262,327
10/12/20,PA,8368,18,0,0,2044706,11061,173304,1088
10/12/20,RI,1137,3,2961,11,352269,1169,26831,81
10/12/20,SC,3559,7,9600,22,1339762,12510,158055,649
10/12/20,SD,288,2,1886,20,190319,772,28925,361
10/12/20,TN,2774,7,9248,33,2994038,36394,217682,2965
10/12/20,TX,16558,1,0,0,6396647,18385,795126,2648
10/12/20,UT,522,5,4331,25,814165,3243,86832,988
10/12/20,VA,3361,3,11553,34,2121521,14332,159570,854
10/12/20,VT,58,0,0,0,170189,844,1880,9
10/12/20,WA,2190,0,7786,0,1968403,0,97015,383
10/12/20,WI,1484,9,8454,56,1545692,7815,160331,2016
10/12/20,WV,385,3,0,0,621153,5339,18281,153
10/12/20,WY,54,0,338,15,103176,0,7802,191
10/11/20,AK,60,0,345,4,493285,3494,9712,250
10/11/20,AL,2664,0,18179,0,1064417,4998,165342,816
10/11/20,AR,1569,17,5910,10,1058352,8384,92833,613
10/11/20,AZ,5759,0,20253,24,1345494,9565,225575,597
10/11/20,CA,16564,64,0,0,15200425,164756,846579,3803
10/11/20,CO,2113,1,7893,14,944103,9572,78461,819
10/11/20,CT,4530,0,11845,0,1736501,0,60038,0
10/11/20,DC,637,1,0,0,420183,7002,15984,66
10/11/20,DE,654,1,0,0,288440,2793,22130,132
10/11/20,FL,15552,180,46450,249,4816040,26799,725415,5414
10/11/20,GA,7416,23,29635,24,2819630,17340,331409,1140
10/11/20,HI,168,2,929,18,0,0,13569,71
10/11/20,IA,1460,5,0,0,724114,4307,95346,1075
10/11/20,ID,507,1,2031,18,291069,2367,47701,613
10/11/20,IL,9230,9,0,0,5988532,61320,322188,2727
10/11/20,IN,3789,7,13860,104,1351201,9973,134981,1570
10/11/20,KS,763,0,3185,0,494382,0,65807,0
10/11/20,KY,1252,3,6094,0,1467733,0,80292,847
10/11/20,LA,5655,20,0,0,2314281,37600,174587,1181
10/11/20,MA,9604,17,12871,10,2275181,15227,138903,563
10/11/20,MD,3999,4,16058,52,1600487,11480,131357,562
10/11/20,ME,143,0,463,1,485386,0,5723,27
10/11/20,MI,7219,0,0,0,3860845,0,149464,0
10/11/20,MN,2194,10,8354,52,1466456,16181,112268,1440
10/11/20,MO,2422,0,0,0,1303437,0,144230,0
10/11/20,MS,3101,5,6053,0,704655,0,104932,294
10/11/20,MT,210,1,892,7,371556,1024,18702,585
10/11/20,NC,3770,5,0,0,3156779,35716,231471,1719
10/11/20,ND,343,3,1076,14,231771,1213,27200,637
10/11/20,NE,519,0,2526,27,457034,3746,51887,743
10/11/20,NH,455,0,750,0,283649,0,9092,0
10/11/20,NJ,16174,3,23894,26,3701144,0,219909,847
10/11/20,NM,911,4,3710,6,964390,7460,32983,261
10/11/20,NV,1661,2,0,0,652525,2981,85779,380
10/11/20,NY,25574,5,89995,0,11565287,117111,474286,1143
10/11/20,OH,4999,2,16399,44,3454572,38173,168749,1291
10/11/20,OK,1098,3,7238,20,1240518,0,99387,766
10/11/20,OR,599,2,2741,0,699663,5518,36935,409
10/11/20,PA,8350,6,0,0,2033645,14205,172216,1166
10/11/20,RI,1134,2,2950,16,351100,3829,26750,170
10/11/20,SC,3552,1,9578,17,1327252,13562,157406,785
10/11/20,SD,286,0,1866,37,189547,1009,28564,617
10/11/20,TN,2767,9,9215,35,2957644,29061,214717,2068
10/11/20,TX,16557,31,0,0,6378262,31421,792478,2418
10/11/20,UT,517,7,4306,31,810922,4847,85844,1200
10/11/20,VA,3358,4,11519,18,2107189,17918,158716,811
10/11/20,VT,58,0,0,0,169345,1594,1871,10
10/11/20,WA,2190,0,7786,24,1968403,23017,96632,701
10/11/20,WI,1475,7,8398,79,1537877,7571,158315,2713
10/11/20,WV,382,1,0,0,615814,5721,18128,215
10/11/20,WY,54,0,323,0,103176,0,7611,156
10/10/20,AK,60,0,341,2,489791,5953,9462,230
10/10/20,AL,2664,11,18179,190,1059419,6867,164526,1061
10/10/20,AR,1552,49,5900,95,1049968,24422,92220,2075
10/10/20,AZ,5759,13,20229,30,1335929,11731,224978,894
10/10/20,CA,16500,72,0,0,15035669,137778,842776,4170
10/10/20,CO,2112,9,7879,24,934531,10063,77642,1023
10/10/20,CT,4530,0,11845,0,1736501,0,60038,0
10/10/20,DC,636,2,0,0,413181,6799,15918,75
10/10/20,DE,653,2,0,0,285647,3107,21998,171
10/10/20,FL,15372,0,46201,0,4789241,0,720001,0
10/10/20,GA,7393,45,29611,101,2802290,18693,330269,1237
10/10/20,HI,166,2,911,11,0,0,13498,165
10/10/20,IA,1455,18,0,0,719807,4193,94271,1084
10/10/20,ID,506,3,2013,16,288702,3653,47088,662
10/10/20,IL,9221,30,0,0,5927212,63351,319461,2905
10/10/20,IN,3782,21,13756,108,1341228,9285,133411,1918
10/10/20,KS,763,0,3185,0,494382,0,65807,0
10/10/20,KY,1249,7,6094,61,1467733,10104,79445,989
10/10/20,LA,5635,0,0,0,2276681,0,173406,0
10/10/20,MA,9587,10,12861,15,2259954,14573,138340,639
10/10/20,MD,3995,5,16006,50,1589007,11799,130795,636
10/10/20,ME,143,0,462,2,485386,0,5696,30
10/10/20,MI,7219,19,0,0,3860845,43645,149464,1648
10/10/20,MN,2184,10,8302,51,1450275,16045,110828,1516
10/10/20,MO,2422,27,0,0,1303437,42982,144230,5066
10/10/20,MS,3096,16,6053,0,704655,0,104638,957
10/10/20,MT,209,3,885,17,370532,1185,18117,718
10/10/20,NC,3765,18,0,0,3121063,37209,229752,2321
10/10/20,ND,340,15,1062,25,230558,1402,26563,598
10/10/20,NE,519,5,2499,18,453288,8880,51144,1085
10/10/20,NH,455,6,750,3,283649,4650,9092,214
10/10/20,NJ,16171,7,23868,47,3701144,34169,219062,990
10/10/20,NM,907,5,3704,26,956930,9118,32722,481
10/10/20,NV,1659,2,0,0,649544,3903,85399,806
10/10/20,NY,25569,8,89995,0,11448176,133132,473143,1447
10/10/20,OH,4997,3,16355,54,3416399,44539,167458,1356
10/10/20,OK,1095,4,7218,94,1240518,15635,98621,1533
10/10/20,OR,597,3,2741,14,694145,5883,36526,410
10/10/20,PA,8344,36,0,0,2019440,19675,171050,1742
10/10/20,RI,1132,2,2934,32,347271,5504,26580,286
10/10/20,SC,3551,21,9561,42,1313690,16798,156621,945
10/10/20,SD,286,9,1829,47,188538,1600,27947,732
10/10/20,TN,2758,26,9180,47,2928583,22814,212649,1646
10/10/20,TX,16526,94,0,0,6346841,57265,790060,4230
10/10/20,UT,510,5,4275,55,806075,9196,84644,1354
10/10/20,VA,3354,10,11501,54,2089271,17689,157905,1256
10/10/20,VT,58,0,0,0,167751,641,1861,10
10/10/20,WA,2190,7,7762,29,1945386,20833,95931,726
10/10/20,WI,1468,17,8319,120,1530306,11644,155602,2971
10/10/20,WV,381,5,0,0,610093,10177,17913,206
10/10/20,WY,54,0,323,6,103176,0,7455,120
10/9/20,AK,60,0,339,2,483838,1712,9232,187
10/9/20,AL,2653,16,17989,0,1052552,10506,163465,1490
10/9/20,AR,1503,0,5805,0,1025546,0,90145,0
10/9/20,AZ,5746,3,20199,28,1324198,11699,224084,683
10/9/20,CA,16428,67,0,0,14897891,109068,838606,3806
10/9/20,CO,2103,8,7855,21,924468,10031,76619,834
10/9/20,CT,4530,3,11845,0,1736501,16991,60038,290
10/9/20,DC,634,0,0,0,406382,5331,15843,78
10/9/20,DE,651,0,0,0,282540,2720,21827,145
10/9/20,FL,15372,118,46201,196,4789241,25496,720001,2853
10/9/20,GA,7348,54,29510,124,2783597,27883,329032,1625
10/9/20,HI,164,1,900,6,0,0,13333,101
10/9/20,IA,1437,16,0,0,715614,4722,93187,1042
10/9/20,ID,503,3,1997,25,285049,1941,46426,673
10/9/20,IL,9191,32,0,0,5863861,68781,316556,3117
10/9/20,IN,3761,19,13648,111,1331943,10229,131493,1816
10/9/20,KS,763,40,3185,64,494382,8936,65807,1855
10/9/20,KY,1242,8,6033,219,1457629,23846,78456,1001
10/9/20,LA,5635,26,0,0,2276681,9615,173406,257
10/9/20,MA,9577,12,12846,16,2245381,18833,137701,765
10/9/20,MD,3990,11,15956,58,1577208,10334,130159,734
10/9/20,ME,143,1,460,1,485386,8410,5666,27
10/9/20,MI,7200,7,0,0,3817200,41853,147816,1323
10/9/20,MN,2174,14,8251,64,1434230,15593,109312,1390
10/9/20,MO,2395,136,0,0,1260455,10472,139164,2008
10/9/20,MS,3080,6,6053,0,704655,0,103681,862
10/9/20,MT,206,9,868,17,369347,4359,17399,722
10/9/20,NC,3747,25,0,0,3083854,40296,227431,2034
10/9/20,ND,325,11,1037,21,229156,1133,25965,644
10/9/20,NE,514,7,2481,13,444408,3674,50059,663
10/9/20,NH,449,0,747,0,278999,0,8878,0
10/9/20,NJ,16164,4,23821,58,3666975,35456,218072,983
10/9/20,NM,902,3,3678,26,947812,5623,32241,485
10/9/20,NV,1657,8,0,0,645641,5270,84593,766
10/9/20,NY,25561,6,89995,0,11315044,137708,471696,1592
10/9/20,OH,4994,11,16301,101,3371860,46392,166102,1840
10/9/20,OK,1091,6,7124,102,1224883,15577,97088,1524
10/9/20,OR,594,11,2727,22,688262,5328,36116,482
10/9/20,PA,8308,9,0,0,1999765,14662,169308,1380
10/9/20,RI,1130,3,2902,13,341767,3498,26294,249
10/9/20,SC,3530,16,9519,44,1296892,21008,155676,921
10/9/20,SD,277,5,1782,65,186938,2088,27215,804
10/9/20,TN,2732,27,9133,39,2905769,25363,211003,1556
10/9/20,TX,16432,98,0,0,6289576,61176,785830,4036
10/9/20,UT,505,4,4220,53,796879,7046,83290,1343
10/9/20,VA,3344,16,11447,54,2071582,28747,156649,1114
10/9/20,VT,58,0,0,0,167110,968,1851,8
10/9/20,WA,2183,6,7733,30,1924553,28284,95205,723
10/9/20,WI,1451,16,8199,138,1518662,11834,152631,3164
10/9/20,WV,376,6,0,0,599916,7581,17707,382
10/9/20,WY,54,0,317,4,103176,1326,7335,243
10/8/20,AK,60,1,337,4,482126,963,9045,134
10/8/20,AL,2637,36,17989,74,1042046,3520,161975,557
10/8/20,AR,1503,21,5805,65,1025546,12903,90145,1265
10/8/20,AZ,5743,10,20171,121,1312499,11551,223401,863
10/8/20,CA,16361,133,0,0,14788823,63342,834800,3575
10/8/20,CO,2095,10,7834,63,914437,9322,75785,863
10/8/20,CT,4527,5,11845,146,1719510,26829,59748,384
10/8/20,DC,634,2,0,0,401051,4092,15765,68
10/8/20,DE,651,2,0,0,279820,2197,21682,132
10/8/20,FL,15254,170,46005,228,4763745,26741,717148,3246
10/8/20,GA,7294,35,29386,78,2755714,23669,327407,1265
10/8/20,HI,163,3,894,5,0,-295153,13232,108
10/8/20,IA,1421,6,0,0,710892,5719,92145,1261
10/8/20,ID,500,8,1972,40,283108,1999,45753,671
10/8/20,IL,9159,32,0,0,5795080,69432,313439,3059
10/8/20,IN,3742,15,13537,107,1321714,9024,129677,1450
10/8/20,KS,723,0,3121,0,485446,0,63952,0
10/8/20,KY,1234,11,5814,135,1433783,18600,77455,868
10/8/20,LA,5609,5,0,0,2267066,11776,173149,524
10/8/20,MA,9565,8,12830,23,2226548,13626,136936,444
10/8/20,MD,3979,6,15898,55,1566874,11634,129425,761
10/8/20,ME,142,0,459,0,476976,6831,5639,35
10/8/20,MI,7193,24,0,0,3775347,40804,146493,1401
10/8/20,MN,2160,6,8187,98,1418637,14147,107922,1271
10/8/20,MO,2259,23,0,0,1249983,10619,137156,1505
10/8/20,MS,3074,23,6053,0,704655,0,102819,578
10/8/20,MT,197,4,851,31,364988,4875,16677,614
10/8/20,NC,3722,29,0,0,3043558,31254,225397,2428
10/8/20,ND,314,6,1016,21,228023,1207,25321,523
10/8/20,NE,507,0,2468,32,440734,3497,49396,639
10/8/20,NH,449,1,747,2,278999,2405,8878,78
10/8/20,NJ,16160,8,23763,124,3631519,59559,217089,1412
10/8/20,NM,899,3,3652,27,942189,8242,31756,384
10/8/20,NV,1649,13,0,0,640371,3209,83827,480
10/8/20,NY,25555,10,89995,0,11177336,143975,470104,1836
10/8/20,OH,4983,13,16200,109,3325468,29322,164262,1539
10/8/20,OK,1085,10,7022,93,1209306,13035,95564,1212
10/8/20,OR,583,2,2705,25,682934,4876,35634,294
10/8/20,PA,8299,27,0,0,1985103,17561,167928,1376
10/8/20,RI,1127,1,2889,16,338269,6695,26045,269
10/8/20,SC,3514,12,9475,83,1275884,18993,154755,1050
10/8/20,SD,272,14,1717,20,184850,1976,26411,505
10/8/20,TN,2705,63,9094,59,2880406,25318,209447,1992
10/8/20,TX,16334,104,0,0,6228400,64304,781794,4238
10/8/20,UT,501,5,4167,54,789833,8005,81947,1501
10/8/20,VA,3328,25,11393,48,2042835,17984,155535,1844
10/8/20,VT,58,0,0,0,166142,1242,1843,11
10/8/20,WA,2177,12,7703,30,1896269,25865,94482,723
10/8/20,WI,1435,9,8061,110,1506828,13524,149467,3274
10/8/20,WV,370,1,0,0,592335,6129,17325,186
10/8/20,WY,54,1,313,8,101850,904,7092,193
10/7/20,AK,59,1,333,5,481163,10579,8911,121
10/7/20,AL,2601,21,17915,216,1038526,7233,161418,941
10/7/20,AR,1482,35,5740,82,1012643,9202,88880,809
10/7/20,AZ,5733,20,20050,63,1300948,6675,222538,604
10/7/20,CA,16228,51,0,0,14725481,123521,831225,2764
10/7/20,CO,2085,4,7771,50,905115,8715,74922,731
10/7/20,CT,4522,1,11699,0,1692681,7488,59364,123
10/7/20,DC,632,1,0,0,396959,2582,15697,45
10/7/20,DE,649,3,0,0,277623,1576,21550,84
10/7/20,FL,15084,139,45777,258,4737004,23551,713902,2544
10/7/20,GA,7259,30,29308,154,2732045,11903,326142,1492
10/7/20,HI,160,3,889,0,295153,1166,13124,83
10/7/20,IA,1415,15,0,0,705173,4264,90884,950
10/7/20,ID,492,5,1932,21,281109,1295,45082,660
10/7/20,IL,9127,42,0,0,5725648,56190,310380,2630
10/7/20,IN,3727,16,13430,106,1312690,7417,128227,1281
10/7/20,KS,723,17,3121,85,485446,7048,63952,1244
10/7/20,KY,1223,5,5679,57,1415183,13623,76587,2393
10/7/20,LA,5604,12,0,0,2255290,21979,172625,2156
10/7/20,MA,9557,19,12807,32,2212922,15625,136492,535
10/7/20,MD,3973,6,15843,52,1555240,8217,128664,460
10/7/20,ME,142,0,459,2,470145,6490,5604,39
10/7/20,MI,7169,8,0,0,3734543,33459,145092,1214
10/7/20,MN,2154,14,8089,69,1404490,7494,106651,911
10/7/20,MO,2236,36,0,0,1239364,6808,135651,1068
10/7/20,MS,3051,38,6053,0,704655,0,102241,1538
10/7/20,MT,193,1,820,47,360113,2740,16063,716
10/7/20,NC,3693,23,0,0,3012304,16876,222969,1711
10/7/20,ND,308,24,995,27,226816,1093,24798,490
10/7/20,NE,507,4,2436,29,437237,4483,48757,498
10/7/20,NH,448,2,745,2,276594,1657,8800,69
10/7/20,NJ,16152,5,23639,62,3571960,22615,215677,620
